"tone","language","session","id","isi","speaker","vowel_vari","informant","token","syllable","onset","offset","f0mean","excursion","maxloc"
241,"md","130_2",3,"short","ds","sv",130,1,"maa",-0.0105667712597911,-0.206027112922766,-0.0349149698584684,0.304203545644014,0.375
315,"md","130_2",4,"short","ds","sv",130,1,"maa",-0.0422009517552289,0.0725449765463635,-0.0494120003576953,0.198399068038994,1
21,"md","130_2",5,"short","ds","sv",130,1,"maa",-0.0383406812827021,-0.177483344247824,-0.106256684834199,0.151791198153963,0.25
21,"md","130_2",6,"short","ds","sv",130,1,"maa",-0.0138349478970724,-0.159797359444835,-0.0971115319008387,0.173368642181291,0.125
45,"md","130_2",7,"short","ds","sv",130,1,"maa",-0.0846897695695682,0.249869672590711,0.0637512830399106,0.36995094505637,0.875
241,"md","130_2",8,"short","ds","sv",130,1,"maa",0.0699343396086924,-0.161957255151877,0.0065003527514603,0.282309519195592,0.375
33,"md","130_2",9,"short","ds","sv",130,1,"maa",0.00329106708799166,-0.0671993062768178,-0.0119767248314952,0.0871829047694839,0.5
33,"md","130_2",10,"short","ds","sv",130,1,"maa",-0.111927907324309,-0.166447635374929,-0.0627333191765433,0.220017041111295,0.25
241,"md","130_2",11,"short","ds","dv",130,1,"maa",-0.0336783948609647,-0.151426174018486,-0.0392805951119701,0.239678291128115,0.375
33,"md","130_2",12,"short","ds","dv",130,1,"maa",0.0403989612321483,-0.169447912899814,-0.0258869269686623,0.239187895272415,0.25
45,"md","130_2",13,"short","ds","dv",130,1,"maa",-0.0875489153003601,0.104463232673051,-0.00853412922955873,0.221990954368089,0.875
315,"md","130_2",14,"short","ds","dv",130,1,"mii",-0.0505209114997734,0.0640164489669402,-0.0417217655376097,0.224186966103266,0.875
241,"md","130_2",15,"short","ds","dv",130,1,"mii",0.179160049086081,-0.225214582717537,0.0214484325557537,0.505232972698367,0.25
45,"md","130_2",16,"short","ds","dv",130,1,"mii",-0.0620229634053902,0.207432511493562,0.0470339771946759,0.322627877744777,0.875
21,"md","130_2",17,"short","ds","dv",130,1,"mii",0.0380508840949072,-0.136131490215139,-0.0225392065227966,0.201478864251683,0.25
33,"md","130_2",18,"short","ds","dv",130,1,"mii",0.113422683630623,0.0319763759072086,0.0830218444835795,0.13287779718768,0.25
21,"md","130_2",19,"short","ds","dv",130,1,"maa",0.0310284313894481,-0.126913983810697,-0.072187386699082,0.173604599643576,0.125
315,"md","130_2",20,"short","ds","dv",130,1,"maa",-0.0655529537632526,0.153129052242337,0.0234305852368837,0.319971419673275,0.875
315,"md","130_2",21,"short","ss","dv",130,1,"maa",-0.100437327911698,0.176507871517702,-0.0217078716780495,0.288648455207164,1
33,"md","130_2",22,"short","ss","dv",130,1,"maa",0.0202526183686833,-0.114281861628956,0.0311815884961334,0.195714218565279,0.625
33,"md","130_2",23,"short","ss","dv",130,1,"mii",0.0126623373469077,0.01253708072554,0.0357400129741495,0.170541409677062,0.5
45,"md","130_2",24,"short","ss","dv",130,1,"maa",-0.107039508306126,0.0992274377564714,-0.0155307443559627,0.226882422717734,0.875
45,"md","130_2",25,"short","ss","dv",130,1,"mii",-0.0827151570059333,0.121967478612788,0.0523948001196115,0.300478379479348,0.875
241,"md","130_2",26,"short","ss","dv",130,1,"mii",0.124234171094478,-0.571738245825775,-0.0674170296881816,0.773731157731089,0.375
241,"md","130_2",27,"short","ss","dv",130,1,"maa",-0.435179740012132,-0.0874861742035613,-0.0144850936105459,0.631664353602447,0.375
315,"md","130_2",28,"short","ss","dv",130,1,"mii",-0.0480117863763917,0.124847519164203,0.0487668807594587,0.233410443105412,0.875
21,"md","130_2",29,"short","ss","dv",130,1,"maa",-0.00757654562426132,-0.164623576405038,-0.10873838093511,0.172484401950042,0.125
21,"md","130_2",30,"short","ss","dv",130,1,"mii",0.196468950060384,0.00564020503766375,0.0668501762164761,0.217217798339345,0.25
241,"md","130_2",31,"short","ss","dv",130,2,"mii",-0.0231148482688497,1.01277694234342,0.236384713993545,1.0776170652469,1
241,"md","130_2",32,"short","ss","dv",130,2,"maa",0.0263692501242875,-0.118814439296489,-0.0235999894581312,0.211995560977155,0.25
45,"md","130_2",33,"short","ss","dv",130,2,"maa",0.00434056374419837,0.174770388948973,0.0539544609470331,0.32755000437522,0.875
315,"md","130_2",34,"short","ss","dv",130,2,"mii",-0.0781347464002582,-0.435926168036326,-0.0460638700816701,0.641628758055859,0.75
21,"md","130_2",35,"short","ss","dv",130,2,"mii",-0.0108081765540755,-0.112550178154082,-0.078995415041105,0.133941774621377,0.125
45,"md","130_2",36,"short","ss","dv",130,2,"mii",-0.0572925294244392,0.302088702360987,0.0853943625596609,0.359381231785427,1
33,"md","130_2",37,"short","ss","dv",130,2,"mii",0.0369268161226911,-0.0551571521034701,-0.00421794259140574,0.156672970642413,0.25
33,"md","130_2",38,"short","ss","dv",130,2,"maa",0.000466133758553804,-0.0241124080878375,0.0121174831771856,0.0635380910158701,0.375
21,"md","130_2",39,"short","ss","dv",130,2,"maa",-0.169279014369132,-0.187249177727406,-0.122628075658981,0.177450274905875,0.25
315,"md","130_2",40,"short","ss","dv",130,2,"maa",-0.0987545218767502,0.183398959415414,0.00214727214801651,0.282153481292164,1
241,"md","130_2",41,"short","ds","dv",130,1,"maa",0.0724370250822835,-0.0237379872693528,0.0677161836092139,0.175050689283222,0.375
315,"md","130_2",42,"short","ds","dv",130,1,"maa",-0.0725331804040346,0.233861610814448,0.0131809549108285,0.325914262285108,1
21,"md","130_2",43,"short","ds","dv",130,1,"mii",-0.0561665576206383,-0.164219258039564,-0.0944900965948306,0.140052448362461,0.25
315,"md","130_2",44,"short","ds","dv",130,1,"mii",-0.00280086103907547,0.221157443452979,0.116790009589775,0.392009638895614,0.875
33,"md","130_2",45,"short","ds","dv",130,1,"maa",-0.00211702362938158,-0.0706608459288113,-0.0186912187251685,0.0879480425118748,0.25
45,"md","130_2",46,"short","ds","dv",130,1,"maa",-0.0595547240599787,0.211661291832836,0.020216361090349,0.301771298396003,1
33,"md","130_2",47,"short","ds","dv",130,1,"mii",0.128760674411332,-0.0666783646473771,0.0669346236876496,0.221637645034441,0.25
241,"md","130_2",48,"short","ds","dv",130,1,"mii",0.0838744914237444,-0.558953022383249,-0.00998436707765513,0.732716676380273,0.375
21,"md","130_2",49,"short","ds","dv",130,1,"maa",0.033980210975188,-0.127306682853974,-0.059518910975886,0.165691983936471,0.125
45,"md","130_2",50,"short","ds","dv",130,1,"mii",-0.0291103933449695,0.424275179905809,0.157830459442244,0.474693228893909,0.875
45,"md","130_2",51,"short","ds","sv",130,1,"mii",-0.0470675425963569,0.271484839057787,0.0947548938368376,0.440971238841676,0.875
241,"md","130_2",52,"short","ds","sv",130,1,"mii",0.12683532910418,-0.146805505707778,0.0674365618612111,0.340531184764657,0.25
21,"md","130_2",53,"short","ds","sv",130,1,"mii",-0.0302816927773537,-0.126684231168149,-0.0552514181568752,0.131946765010429,0.25
315,"md","130_2",54,"short","ds","sv",130,1,"mii",-0.0515313531181917,0.373856622545721,0.0611681560492497,0.430636150625032,1
315,"md","130_2",55,"short","ds","sv",130,1,"mii",-0.0717562883661523,0.0991781820502627,-0.0674262007770096,0.226361899136834,1
45,"md","130_2",56,"short","ds","sv",130,1,"mii",-0.0824590758970175,0.0679573291877877,-0.0163413285879545,0.22439087833497,0.875
33,"md","130_2",57,"short","ds","sv",130,1,"mii",0.0562809512565397,-0.051071205830875,0.0313319981754242,0.158606520774284,0.25
241,"md","130_2",58,"short","ds","sv",130,1,"mii",0.129088806374336,-0.555088211040921,-0.204907411597212,0.815689582496817,0.25
33,"md","130_2",59,"short","ds","sv",130,1,"mii",0.0388782190441102,-0.412972336897888,0.0303798972717872,0.531018051931603,0.625
21,"md","130_2",60,"short","ds","sv",130,1,"mii",-0.0259969776345235,-0.0781891124354908,-0.0657317650522496,0.132367988565273,0.25
45,"md","130_2",61,"short","ss","sv",130,1,"maa",-0.073702624870562,0.143640434574397,0.0358974340486306,0.225775508288647,0.75
21,"md","130_2",62,"short","ss","sv",130,1,"maa",0.0288661555963852,-0.11798732736839,-0.0534894127687895,0.151377841658138,0.125
315,"md","130_2",63,"short","ss","sv",130,2,"maa",-0.058216607684566,0.186450553650042,0.0067656605491791,0.269162740218654,1
21,"md","130_2",64,"short","ss","sv",130,2,"maa",0.0320725677001395,-0.131001607140828,-0.0533069377925578,0.163074174840967,0.125
315,"md","130_2",65,"short","ss","sv",130,1,"maa",-0.0453190397706432,0.179578611156989,0.01268772810969,0.286467793603487,0.875
241,"md","130_2",66,"short","ss","sv",130,1,"maa",0.00152113293968315,-0.0830425661636815,0.00342084024747729,0.178662985934856,0.5
241,"md","130_2",67,"short","ss","sv",130,2,"maa",0.0503899292290455,-0.132840805454794,-0.0404896644617798,0.183230734683839,0.125
33,"md","130_2",68,"short","ss","sv",130,1,"maa",-0.103762745548707,0.00370114619784536,0.00202946386497699,0.148643000522673,0.375
33,"md","130_2",69,"short","ss","sv",130,2,"maa",-0.00712515109348309,-0.04814767216857,-0.0185528370168344,0.0729335809398851,0.375
45,"md","130_2",70,"short","ss","sv",130,2,"maa",-0.032948045067213,0.179809394761094,0.0578062060633962,0.231906146063112,1
315,"md","130_2",71,"short","ss","sv",130,1,"mii",-0.0454422842316419,0.202438969234717,0.0580317016843231,0.330980186554152,0.875
33,"md","130_2",72,"short","ss","sv",130,1,"mii",0.00553548349922664,-0.0837698003293043,-0.00519761052579225,0.163595177858172,0.5
21,"md","130_2",73,"short","ss","sv",130,2,"mii",-0.0213974229508588,-0.0919725053291331,-0.0575005333069275,0.109297679488832,0.25
21,"md","130_2",74,"short","ss","sv",130,1,"mii",0.0128621903137736,-0.129270363468653,-0.0553757283863338,0.151464067782701,0.25
45,"md","130_2",75,"short","ss","sv",130,1,"mii",-0.0192205491335633,0.246558052077503,0.0947403947658192,0.332365828278313,0.875
315,"md","130_2",76,"short","ss","sv",130,2,"mii",-0.0102719039161263,0.0420746018803187,-0.0333558117206918,0.17851815853797,0.875
33,"md","130_2",77,"short","ss","sv",130,2,"mii",0.007926593940429,0.0102454199486133,0.047082195117335,0.140308426210875,0.5
45,"md","130_2",78,"short","ss","sv",130,2,"mii",-0.0411670653638107,0.170159742566134,0.0784395467983142,0.2529503052586,0.875
241,"md","130_2",79,"short","ss","sv",130,1,"mii",0.0855502417682566,-0.133595833856052,0.0521837387894787,0.324575094405291,0.375
241,"md","130_2",80,"short","ss","sv",130,2,"mii",0.0248713447342628,-0.0975853573226342,-0.0581988449288296,0.556736029996288,0.5
45,"md","131_1",1,"long","ds","sv",131,1,"mii",-0.0346512056085793,0.224555677525733,0.0782855559856385,0.298276680184427,0.875
21,"md","131_1",2,"long","ds","sv",131,1,"mii",-0.0741881854222758,-0.553914319877057,-0.180459620646661,0.509763575296434,0.25
33,"md","131_1",3,"long","ds","sv",131,1,"mii",0.00173026951527816,-0.458902695472653,-0.0525910451399428,0.496949430990935,0.5
21,"md","131_1",4,"long","ds","sv",131,1,"mii",-0.0903005379355129,-0.564500582214737,-0.179881981686281,0.508563260751898,0.25
241,"md","131_1",6,"long","ds","sv",131,1,"mii",0.0756141618972529,-0.144660852504148,0.101454171763356,0.360673022544457,0.5
33,"md","131_1",7,"long","ds","sv",131,1,"mii",0.0417258416613779,-0.120662639540315,0.0335065811203991,0.209689553864073,0.5
315,"md","131_1",8,"long","ds","sv",131,1,"mii",-0.062076528102161,0.479774035545253,0.0251340682174308,0.574958942336605,1
45,"md","131_1",9,"long","ds","sv",131,1,"mii",-0.106216502699338,0.131130345332215,-0.0341900514616496,0.237346848031554,1
241,"md","131_1",10,"long","ds","sv",131,1,"mii",-0.0205512950273741,-0.453722015625433,-0.0271145936542057,0.529311814959228,0.5
315,"md","131_1",11,"long","ss","dv",131,2,"mii",-0.0576111358182803,0.314344211593549,-0.017422398298398,0.439025918836186,1
21,"md","131_1",12,"long","ss","dv",131,2,"mii",-0.046811550542349,-0.131433182749204,-0.09074625091393,0.0939920027879476,0.125
241,"md","131_1",13,"long","ss","dv",131,2,"mii",0.0891718793779881,-0.23683986544326,0.0491793236845983,0.389405510071366,0.375
33,"md","131_1",14,"long","ss","dv",131,2,"mii",-0.0387383865263835,-0.263125079861684,-0.0313127973034396,0.294893034962121,0.5
241,"md","131_1",15,"long","ss","dv",131,2,"maa",-0.0224309914393828,-0.0578608383657414,-0.0348437086323046,0.0440166503951792,0.5
315,"md","131_1",16,"long","ss","dv",131,2,"maa",-0.0488693432984542,0.279953099935852,0.00457464353104032,0.386731822323641,1
45,"md","131_1",17,"long","ss","dv",131,2,"maa",-0.00973916445020227,0.0955213256399351,-0.0143059790282952,0.148280599671952,1
21,"md","131_1",18,"long","ss","dv",131,2,"maa",-0.0214152095120573,-0.448392113437025,-0.140572739059738,0.426976903924967,0.125
45,"md","131_1",19,"long","ss","dv",131,2,"mii",0.00904183760322685,0.209314349906962,0.0686021443763741,0.218742324933784,1
33,"md","131_1",20,"long","ss","dv",131,2,"maa",-0.0341572110263299,-0.0550668636549192,-0.0495609569993391,0.0516572803905309,0.125
21,"md","131_1",21,"long","ds","dv",131,1,"mii",-0.0313733060658789,-0.525388266405132,-0.101813968857187,0.512178624985541,0.375
21,"md","131_1",22,"long","ds","dv",131,1,"maa",-0.0275672816551829,-0.106578523729612,-0.0633662469775151,0.0874915562248809,0.25
45,"md","131_1",23,"long","ds","dv",131,1,"maa",-0.0213695314778948,0.175271123489221,0.0198231299156394,0.234937624873262,1
241,"md","131_1",24,"long","ds","dv",131,1,"mii",0.0549557864595628,-0.472513996707978,0.015247874596633,0.627118831531036,0.5
241,"md","131_1",25,"long","ds","dv",131,1,"maa",0.0355983671524248,-0.0700997871862395,0.0606523473871979,0.217808248474423,0.5
315,"md","131_1",26,"long","ds","dv",131,1,"maa",-0.0745274531578192,0.15966648539348,-0.0608807577595519,0.29405040782946,1
33,"md","131_1",27,"long","ds","dv",131,1,"maa",-0.0298188316155449,-0.0766520554898861,-0.0328976347285924,0.062775197989387,0.25
315,"md","131_1",28,"long","ds","dv",131,1,"mii",-0.0738197656794578,0.293285651184813,0.045433100346995,0.367105416864271,1
33,"md","131_1",29,"long","ds","dv",131,1,"mii",-0.00422503849023718,-0.0956215145207097,-0.0122462338122454,0.113638898978676,0.5
45,"md","131_1",30,"long","ds","dv",131,1,"mii",-0.0130736333784113,0.22947010764133,0.0791918377005956,0.242543741019741,1
315,"md","131_1",31,"long","ds","dv",131,1,"mii",-0.0598169501470725,0.144118043931846,-0.0710445859319113,0.29456828906652,1
33,"md","131_1",32,"long","ds","dv",131,1,"mii",0.0504809074675096,-0.107344504679559,0.0385892265554836,0.190607103347613,0.5
21,"md","131_1",33,"long","ds","dv",131,1,"mii",0.00261542138506651,-0.0960796153605452,-0.0145394352827355,0.128680980994053,0.375
33,"md","131_1",34,"long","ds","dv",131,1,"maa",0.0277331571691555,-0.420282439374166,-0.0483140285203657,0.448015596543321,0.125
21,"md","131_1",35,"long","ds","dv",131,1,"maa",0.0100896419779973,-0.543879383872117,-0.147734675604162,0.553969025850114,0.125
241,"md","131_1",36,"long","ds","dv",131,1,"maa",0.0249891833841881,-0.0727648535175213,0.015048798780109,0.147503821075091,0.5
315,"md","131_1",37,"long","ds","dv",131,1,"maa",-0.0551927614270113,0.192391009345793,-0.0497552224882676,0.313835517406875,1
241,"md","131_1",38,"long","ds","dv",131,1,"mii",0.0252207279839771,0.021790563896802,0.0960737890976393,0.316798443285955,0.5
45,"md","131_1",39,"long","ds","dv",131,1,"mii",-0.0412090022673626,0.203413799626233,0.0104129924579363,0.248912539739817,1
45,"md","131_1",40,"long","ds","dv",131,1,"maa",-0.0306441633034613,0.105579622577928,-0.00537045992835782,0.180361541498095,1
45,"md","131_1",41,"long","ss","sv",131,2,"maa",-0.0479085531150323,0.0961735396592181,-0.0138350177099441,0.169870374462432,0.875
33,"md","131_1",42,"long","ss","sv",131,2,"maa",0.0392653793086664,-0.128048981311712,-0.0547481870479604,0.193156682846606,0.125
21,"md","131_1",43,"long","ss","sv",131,1,"maa",-0.0309366256562455,-0.449467450385423,-0.118542520359165,0.438239046200019,0.25
33,"md","131_1",44,"long","ss","sv",131,1,"maa",0.00820806026874528,-0.113496047273851,-0.0442704720775564,0.121704107542597,0.125
241,"md","131_1",45,"long","ss","sv",131,2,"maa",-0.00439482092776405,-0.125220366313886,-0.0449750150341612,0.120825545386122,0.125
21,"md","131_1",46,"long","ss","sv",131,2,"maa",0.0012249928096242,-0.550936932440692,-0.141175548065921,0.552161925250316,0.125
315,"md","131_1",47,"long","ss","sv",131,1,"maa",0.00287335267530815,0.333265861384069,0.0217951905392591,0.40240816179464,1
45,"md","131_1",48,"long","ss","sv",131,1,"maa",-0.0395459305631861,-0.129169505921298,-0.0115292158879208,0.255813910113458,0.75
315,"md","131_1",49,"long","ss","sv",131,2,"maa",-0.0232732828863028,0.143317856332558,-0.0430109925738113,0.251354718484703,1
241,"md","131_1",50,"long","ss","sv",131,1,"maa",-0.0605388940551084,-0.469882013568283,-0.0737436978041731,0.514542853291372,0.5
33,"md","131_1",51,"long","ds","sv",131,1,"maa",0.0368917033278629,-0.0556965431607132,-0.00597332558763902,0.0925882464885762,0.125
45,"md","131_1",52,"long","ds","sv",131,1,"maa",-0.0154339830998526,0.158244760398247,0.0312522482533014,0.222706654369793,0.875
21,"md","131_1",53,"long","ds","sv",131,1,"maa",-0.0192111902566671,-0.186054852624035,-0.094990036180011,0.166843662367368,0.125
45,"md","131_1",54,"long","ds","sv",131,1,"maa",-0.0395219513477465,-0.00170492309784439,-0.00704130352093195,0.209388161375107,0.875
315,"md","131_1",55,"long","ds","sv",131,1,"maa",-0.0702165959423849,0.196710918441114,-0.0669941783644957,0.35479412032093,1
315,"md","131_1",56,"long","ds","sv",131,1,"maa",0.000479649567429774,0.0980094174823631,-0.0432069418151497,0.204390004658775,1
21,"md","131_1",57,"long","ds","sv",131,1,"maa",-0.0376938913538015,-0.336700706537934,-0.143753785736589,0.459850350986289,0.25
241,"md","131_1",58,"long","ds","sv",131,1,"maa",0.0106895791351961,-0.573220001679227,-0.0415458196113769,0.762905551776961,0.375
